Licence No,Licence Category,Trading As,Address,Suburb,Postcode,Postal Address,Postal Suburb,Postal Postcode,Council Name,Licensee,
32052053,Packaged Liquor Licence,BWS - BEER- WINE- SPIRITS,MILDURA PLAZA CENTRE CNR FIFTEENTH STREET & DEAKIN,MILDURA,3500,PO BOX 8000 CNR FIFTEENTH STREET & DEAKIN,BAULKHAM HILLS NSW,2153,MILDURA RURAL CITY COUNCIL,WOOLWORTHS LIMITED,
32052061,Packaged Liquor Licence,LIQUORLAND,210 ALBERT STREET,SEBASTOPOL,3356,PO BOX 2000,GLEN IRIS,3146,BALLARAT CITY COUNCIL,LIQUORLAND (AUSTRALIA) PTY LTD,
32052126,Packaged Liquor Licence,SEASPRAY MINI-MART,37 FORESHORE ROAD,SEASPRAY,3851,37 FORESHORE ROAD,SEASPRAY,3851,WELLINGTON SHIRE COUNCIL,MOHAMED ELKERSH,
32052207,Packaged Liquor Licence,FOODMART EAST GEELONG,259 MYERS STREET,EAST GEELONG,3219,259 MYERS STREET,EAST GEELONG,3219,GREATER GEELONG CITY COUNCIL,MUHONG XING,
32052215,Packaged Liquor Licence,NUMURKAH FOOD-WAY SUPERMARKET,87 MELVILLE STREET,NUMURKAH,3636,87 MELVILLE STREET,NUMURKAH,3636,MOIRA SHIRE COUNCIL,HENRY JAMES HOLMES,
32052223,Packaged Liquor Licence,MALLACOOTA IGA,49 MAURICE AVENUE,MALLACOOTA,3892,49 MAURICE AVENUE,MALLACOOTA,3892,EAST GIPPSLAND SHIRE COUNCIL,MALLACOOTA REMOTE PTY LTD,
32052257,Packaged Liquor Licence,,35-39 CUMMING AVENUE,BIRCHIP,3483,35-39 CUMMING AVENUE,BIRCHIP,3483,BULOKE SHIRE COUNCIL,NDB PTY LTD,
32052281,Packaged Liquor Licence,"""MAXI FOODS"" SUPERMARKET",601 LATROBE STREET,BALLARAT,3350,601 LATROBE STREET,BALLARAT,3350,BALLARAT CITY COUNCIL,GOLDFIELDS SUPERMARKETS PTY LTD,
32052396,Packaged Liquor Licence,BELL PARK SUPERMARKET,26-28 MILTON STREET,GEELONG NORTH,3215,26-28 MILTON STREET,GEELONG NORTH,3215,GREATER GEELONG CITY COUNCIL,UN-LTD ENTERPRISES PTY LTD,
32052435,Packaged Liquor Licence,MARYBOROUGH IGA SUPERMARKET,SHOP 3 MIDCITY PLAZA 70-75 NOLAN STREET,MARYBOROUGH,3465,SHOP 3 MIDCITY PLAZA 70-75 NOLAN STREET,MARYBOROUGH,3465,CENTRAL GOLDFIELDS SHIRE COUNCIL,STRATHFIELD VILLAGE SUPERMARKET PTY LTD,
32052469,Packaged Liquor Licence,ORBOST FOODWORKS,70-78 NICHOLSON STREET,ORBOST,3888,70-78 NICHOLSON STREET,ORBOST,3888,EAST GIPPSLAND SHIRE COUNCIL,S J & K S PRICE ENTERPRISES PTY LTD,
32052477,Packaged Liquor Licence,BARWON HEADS IGA EVERYDAY & CELLARS,3 BRIDGE ROAD,BARWON HEADS,3227,P O BOX 1078,BARWON HEADS,3227,GREATER GEELONG CITY COUNCIL,COWLEY BUSINESS HOLDINGS PTY LTD,
32052485,Packaged Liquor Licence,SEA LAKE DEVELOPMENT,65 BEST STREET,SEA LAKE,3533,PO BOX 89,SEA LAKE,3533,BULOKE SHIRE COUNCIL,SEA LAKE DEVELOPMENT PTY LTD,
32052493,Packaged Liquor Licence,INVERGORDON GENERAL STORE,1489 SHEPPARTON-KATAMATITE ROAD,INVERGORDON,3636,1489 SHEPPARTON-KATAMATITE ROAD,INVERGORDON,3636,MOIRA SHIRE COUNCIL,CAROL MAREE WILSON,
32052508,Packaged Liquor Licence,NEERIM SOUTH SUPERMARKET,147 MAIN NEERIM ROAD,NEERIM SOUTH,3831,147 MAIN NEERIM ROAD,NEERIM SOUTH,3831,BAW BAW SHIRE COUNCIL,COBAIN PTY LTD,
32052540,Packaged Liquor Licence,THE MILDURA WORKING MAN'S SPORTS & SOCIAL CLUB,DEAKIN AVENUE,MILDURA,3500,P O BOX 5030,MILDURA,3502,MILDURA RURAL CITY COUNCIL,THE MILDURA WORKING MAN'S SPORTS & SOCIAL CLUB INC,
32052582,Packaged Liquor Licence,POOWONG IGA FRIENDLY SUPERMARKET,17-19 RANCEBY ROAD,POOWONG,3988,PO BOX 152,POOWONG,3988,BAW BAW SHIRE COUNCIL,TRABELL PTY LTD,
32052590,Packaged Liquor Licence,THE OXLEY PANTRY,SNOW ROAD CNR GREEN & ELY STREETS,OXLEY,3678,SNOW ROAD CNR GREEN & ELY STREETS,OXLEY,3678,WANGARATTA RURAL CITY COUNCIL,THE OXLEY PANTRY PTY LTD,
32052605,Packaged Liquor Licence,FOOD & LIQUOR XPRESS,2/3 VISTA PLACE,CAPE WOOLAMAI,3925,31 SEEBURG STREET,CAPE WOOLAMAI,3925,BASS COAST SHIRE COUNCIL,KATANDRA HOLDINGS PTY LTD,
32052710,Packaged Liquor Licence,CNR VICTORIA & EAST STREETS,SHOP 8- BALLARAT SHOPPING CENTRE CNR VICTORIA & EAST STREETS,BALLARAT,3350,P O BOX 119 CNR VICTORIA & EAST STREETS,MT CLEAR,3350,BALLARAT CITY COUNCIL,LAURINSO PTY LTD,
32052728,Packaged Liquor Licence,LONG GULLY IGA SUPERMARKET,3 WOOD STREET,LONG GULLY,3550,3 WOOD STREET,LONG GULLY,3550,GREATER BENDIGO CITY COUNCIL,LONG GULLY SUPERMARKET PTY LTD,
32052752,Packaged Liquor Licence,APOLLO BAY FOODWORKS,4 HARDY STREET,APOLLO BAY,3233,4 HARDY STREET,APOLLO BAY,3233,COLAC-OTWAY SHIRE COUNCIL,BUTTER FACTORY SUPERMARKET PTY LTD,
32052778,Packaged Liquor Licence,BROWN'S IGA EVERYDAY SUPERMARKET,66-70 COMMERCIAL STREET,KANIVA,3419,66-70 COMMERCIAL STREET,KANIVA,3419,WEST WIMMERA SHIRE COUNCIL,PAGS PTY LTD,
32052794,Packaged Liquor Licence,YACKANDANDAH GENERAL STORE,15A HIGH STREET,YACKANDANDAH,3749,15A HIGH STREET,YACKANDANDAH,3749,INDIGO SHIRE COUNCIL,MOUNT BEAUTY SUPERMARKET PTY LTD,
32052825,Packaged Liquor Licence,LIQUORLAND,CNR DARLING & HARE STREETS,ECHUCA,3564,PO BOX 2000,GLEN IRIS,3146,CAMPASPE SHIRE COUNCIL,LIQUORLAND (AUSTRALIA) PTY LTD,
32052883,Packaged Liquor Licence,NEWSTEAD IGA FRIENDLY SUPERMARKET,11-13 LYONS STREET,NEWSTEAD,3462,11-13 LYONS STREET,NEWSTEAD,3462,MOUNT ALEXANDER SHIRE COUNCIL,DARREN WAYNE GERVASONI,
32052956,Packaged Liquor Licence,OTWAY JUNCTION MOTOR INN,4730 GREAT OCEAN ROAD,LAVERS HILL,3238,5190 COLAC-LAVERS HILL ROAD,LAVERS HILL,3238,COLAC-OTWAY SHIRE COUNCIL,KAYLA MAHONEY,
32052972,Packaged Liquor Licence,3 LITTLE PIGS RESTAURANT CAFE & WINE BAR,SHOP 1 30A AITKEN STREET,GISBORNE,3437,SHOP 1 30A AITKEN STREET,GISBORNE,3437,MACEDON RANGES SHIRE COUNCIL,MATTHEW JOHN BACON,
32053009,Packaged Liquor Licence,SHEP'S BOTTLEMART,CNR FOREST & HARGREAVES STREET,CASTLEMAINE,3450,CNR FOREST & HARGREAVES STREET,CASTLEMAINE,3450,MOUNT ALEXANDER SHIRE COUNCIL,ALAN DAVID SHEPHERD,
32053156,Packaged Liquor Licence,PREMIX KING BENDIGO CENTRAL,SHOP 9 & 10 133 MOLLISON STREET,BENDIGO,3550,PO BOX 6151 133 MOLLISON STREET,LANSELL PLAZA,3555,GREATER BENDIGO CITY COUNCIL,REARVIEW MIRROR PTY LTD,
32053253,Packaged Liquor Licence,CELLARBRATIONS BENALLA,SHOP 2 55 SMYTHE STREET,BENALLA,3672,SHOP 2 55 SMYTHE STREET,BENALLA,3675,BENALLA RURAL CITY COUNCIL,DANSKAR PTY LTD,
32053384,Packaged Liquor Licence,,39 NEILL STREET,BEAUFORT,3373,PO BOX 119,MT CLEAR,3350,PYRENEES SHIRE COUNCIL,BEAUFORT SUPER PTY LTD,
32053392,Packaged Liquor Licence,THE MAN HOTEL- FALLS CREEK,20 SLALOM STREET,FALLS CREEK,3699,PO BOX 77,FALLS CREEK,3699,ALPINE SHIRE COUNCIL,FALLS CREEK OVERSNOW PTY LTD,
32053407,Packaged Liquor Licence,FIRST CHOICE LIQUOR SUPERSTORE,CNR PRINCES HWY & WOOD ST,BAIRNSDALE,3875,C/O LIQUOR LAND PO BOX 2000,GLEN IRIS,3146,EAST GIPPSLAND SHIRE COUNCIL,LIQUORLAND (AUST) PTY LTD,
32053415,Packaged Liquor Licence,MADDERN'S IGA EVERYDAY SUPERMARKET,241 BARKER STREET,CASTLEMAINE,3450,241 BARKER STREET,CASTLEMAINE,3450,MOUNT ALEXANDER SHIRE COUNCIL,SAKAEM PTY LTD,
32053431,Packaged Liquor Licence,THE RAILWAY LIQUOR STATION,CNR OF LABILLIERE & GRANT STREETS,MADDINGLEY,3340,PO BOX 1099,BACCHUS MARSH,3340,MOORABOOL SHIRE COUNCIL,SHIRL PTY LTD,
32053449,Packaged Liquor Licence,MIRBOO NORTH IGA PLUS LIQUOR,72-74 RIDGEWAY,MIRBOO NORTH,3871,72-74 RIDGEWAY,MIRBOO NORTH,3871,BAW BAW SHIRE COUNCIL,QS SUPERMARKET PTY LTD,
32053499,Packaged Liquor Licence,LIQUOR LEGENDS,SHOP 3- KYNETON SPECIALTY SHOPS MOLLISON STREET,KYNETON,3444,331 SOUTH ROAD MOLLISON STREET,BRIGHTON EAST,3187,MACEDON RANGES SHIRE COUNCIL,BUNDOS PTY LTD,
32053512,Packaged Liquor Licence,PREMIX KING (ECHUCA) NO1 PTY LTD,37 HEYGARTH STREET,ECHUCA,3564,PREMIX KING ECHUCA PO BOX 6151- LANSELL PLAZA,KANGAROO FLAT,3555,CAMPASPE SHIRE COUNCIL,REARVIEW MIRROR PTY LTD,
32053520,Packaged Liquor Licence,SHEPPARTON LIQUORWORKS,280 HIGH STREET,SHEPPARTON,3630,280 HIGH STREET,SHEPPARTON,3630,GREATER SHEPPARTON CITY COUNCIL,KING'S FAMILY SUPERMARKETS PTY LTD,
32053554,Packaged Liquor Licence,IGA SUPERMARKET,CONDON & EDWARD ROAD STRATH VILLAGE CENTRE,BENDIGO,3550,CONDON & EDWARD ROAD STRATH VILLAGE CENTRE,BENDIGO,3550,GREATER BENDIGO CITY COUNCIL,STRATHFIELD VILLAGE SUPERMARKET PTY LTD,
32053601,Packaged Liquor Licence,SEYMOUR IGA FRIENDLY SUPERMARKET,SHOP 10-11 115 ANZAC AVENUE,SEYMOUR,3660,SHOP 10-11 115 ANZAC AVENUE,SEYMOUR,3660,MITCHELL SHIRE COUNCIL,SEYMOUR MODEL DAIRY PTY LTD,
32053619,Packaged Liquor Licence,LIQUORLAND,37 CUNNINGHAM STREET,SALE,3850,PO BOX 2000,GLEN IRIS,3146,WELLINGTON SHIRE COUNCIL,LIQUORLAND (AUSTRALIA) PTY LTD,
32053669,Packaged Liquor Licence,LIQUORLAND,BACCHUS MARSH VILLAGE S/CENTRE 178-180 MAIN STREET,BACCHUS MARSH,3340,PO BOX 2000 178-180 MAIN STREET,GLEN IRIS,3146,MOORABOOL SHIRE COUNCIL,LIQUORLAND (AUSTRALIA) PTY LTD,
32053677,Packaged Liquor Licence,LIQUORLAND,92 ALBERT STREET,MOE,3825,PO BOX 2000,GLEN IRIS,3146,LATROBE CITY COUNCIL,LIQUORLAND (AUSTRALIA) PTY LTD,
32053693,Packaged Liquor Licence,METUNG VILLAGE STORE,62 METUNG ROAD,METUNG,3904,62 METUNG ROAD,METUNG,3904,EAST GIPPSLAND SHIRE COUNCIL,REDGROVE ENTERPRISES PTY LTD,
32053855,Packaged Liquor Licence,,1071 BANNOCKBURN/SHELFORD ROAD,TEESDALE,3328,1071 BANNOCKBURN/SHELFORD ROAD,TEESDALE,3328,GOLDEN PLAINS SHIRE COUNCIL,DEAN ANDRE CARUSO,
32053871,Packaged Liquor Licence,LETHBRIDGE GENERAL STORE,1 RUSSELL STREET,LETHBRIDGE,3332,1 RUSSELL STREET,LETHBRIDGE,3332,GOLDEN PLAINS SHIRE COUNCIL,BARRY FRANCIS NOLAN,
32054110,Packaged Liquor Licence,LORNE ROAD TRADING,12 LORNE ROAD,DEANS MARSH,3235,12 LORNE ROAD,DEANS MARSH,3235,SURF COAST SHIRE COUNCIL,BRETT STEWART SMARTT,
32054241,Packaged Liquor Licence,ADAMS FOODWORKS,40 BROOKE STREET,SMYTHESDALE,3351,40 BROOKE STREET,SMYTHESDALE,3351,GOLDEN PLAINS SHIRE COUNCIL,SMYTHESDALE FOOD & LIQUOR PTY LTD,
32054437,Packaged Liquor Licence,BALLARAT PRE MIX KING,1241 HOWITT STREET,WENDOUREE,3355,1241 HOWITT STREET,WENDOUREE,3355,BALLARAT CITY COUNCIL,SNOWDUCK PTY LTD,
32054495,Packaged Liquor Licence,CORKS CREW CELLARS,5 BRISTOL ROAD,TORQUAY,3228,PO BOX 2274,GEELONG,3220,SURF COAST SHIRE COUNCIL,WINESDAY PTY LTD,
32054568,Packaged Liquor Licence,BWS - BEER- WINE- SPIRITS,CNR MURRAY & BILLSON STREETS,WONTHAGGI,3995,ATTENTION: KAY ATTARD PO BOX 8000,BAULKHAM HILLS NSW,2153,BASS COAST SHIRE COUNCIL,WOOLWORTHS LIMITED,
32054576,Packaged Liquor Licence,PREMIX KING HORSHAM,43 DARLOT STREET,HORSHAM,3400,PO BOX 6151 LANSELL PLAZA,KANGAROO FLAT,3555,HORSHAM RURAL CITY COUNCIL,PREMIX KING HOLDINGS PTY LTD,
32054584,Packaged Liquor Licence,CENTRAL LIQUOR BARN,297 CAMPBELL STREET,SWAN HILL,3585,PO BOX 1332,SWAN HILL,3585,SWAN HILL RURAL CITY COUNCIL,CENTRAL LIQUOR BARN PTY LTD,
32054592,Packaged Liquor Licence,MEGA LIQUOR WAREHOUSE,82-86 BROMFIELD STREET,COLAC,3250,P O BOX 119,MT CLEAR,3350,COLAC-OTWAY SHIRE COUNCIL,MEGA LIQUOR PTY LTD,
32054738,Packaged Liquor Licence,ALDI STORES,149 HIGH STREET,BELMONT,3216,LOCKED BAG 2001,SUNSHINE,3020,GREATER GEELONG CITY COUNCIL,ALDI STORES (A LIMITED PARTNERSHIP),
32054762,Packaged Liquor Licence,BWS WODONGA,255 BEECHWORTH ROAD,WODONGA,3690,C/- KAY ATTARD PO BOX 8000,BAULKHAM HILLS NSW,2153,WODONGA CITY COUNCIL,WOOLWORTHS LIMITED,
32054788,Packaged Liquor Licence,NQR GROCERY CLEARANCE STORES,131 SEPARATION STREET,GEELONG NORTH,3215,93 RIGGAL STREET,BROADMEADOWS,3047,GREATER GEELONG CITY COUNCIL,NQR PTY LTD,
32054851,Packaged Liquor Licence,NQR GROCERY CLEARANCE STORES,1233 HOWITT STREET,WENDOUREE,3355,93 RIGGAL STREET,BROADMEADOWS,3047,BALLARAT CITY COUNCIL,NQR PTY LTD,
32054885,Packaged Liquor Licence,KING'S LIQUORWORKS TATURA,SHOP 1 95-101 HOGAN STREET,TATURA,3616,SHOP 1 95-101 HOGAN STREET,TATURA,3616,GREATER SHEPPARTON CITY COUNCIL,KING'S FAMILY SUPERMARKETS PTY LTD,
32054893,Packaged Liquor Licence,RITCHIES COBRAM,47 BANK STREET,COBRAM,3644,PO BOX 2051 SEAFORD BC,SEAFORD,3198,MOIRA SHIRE COUNCIL,RITCHIES STORES PTY LTD,
32054958,Packaged Liquor Licence,,21 HIGH STREET,LANCEFIELD,3435,21 HIGH STREET,LANCEFIELD,3435,MACEDON RANGES SHIRE COUNCIL,ARORA NOMINEES PTY LTD,
32055116,Packaged Liquor Licence,NQR GROCERY CLEARANCE STORES,44 WATSONS ROAD,NEWCOMB,3219,93 RIGGAL STREET,BROADMEADOWS,3047,GREATER GEELONG CITY COUNCIL,NQR PTY LTD,
32055263,Packaged Liquor Licence,HOPETOUN IGA SUPERMARKET,14 AUSTIN STREET,HOPETOUN,3396,PO BOX 548,BENDIGO,3552,YARRIAMBIACK SHIRE COUNCIL,NETSTORES PTY LTD,
32055310,Packaged Liquor Licence,BWS - BEER- WINE- SPIRITS,CNR BRIDGE ROAD & SMYTHE STREET,BENALLA,3672,ATTENTION: KAY ATTARD PO BOX 8000,BAULKHAM HILLS NSW,2153,BENALLA RURAL CITY COUNCIL,WOOLWORTHS LIMITED,
32055328,Packaged Liquor Licence,ALDI STORES,251-257 LAVA STREET,WARRNAMBOOL,3280,LOCKED BAG 2001,SUNSHINE,3020,WARRNAMBOOL CITY COUNCIL,ALDI STORES (A LIMITED PARTNERSHIP),
32055394,Packaged Liquor Licence,,3668 HATTAH ROAD,WEMEN,3549,3668 HATTAH ROAD,WEMEN,3549,SWAN HILL RURAL CITY COUNCIL,GEORGINA BRIDGETTE HIGGINS,
32055417,Packaged Liquor Licence,WANDONG LICENSED SUPERMARKET,3272 EPPING-KILMORE ROAD,WANDONG,3758,PO BOX 156,WANDONG,3758,MITCHELL SHIRE COUNCIL,ARORA CORPORATION PTY LTD,
32055433,Packaged Liquor Licence,BIRREGURRA FARM FOODS & PROVEDORE,43 MAIN STREET,BIRREGURRA,3242,95 EDWARDS ROAD,IRREWARRA,3249,COLAC-OTWAY SHIRE COUNCIL,ANNETTE HAZEL,
32055467,Packaged Liquor Licence,,LOT 3 918-920 HOWITT STREET,WENDOUREE,3355,PO BOX 134 918-920 HOWITT STREET,MT CLEAR,3350,BALLARAT CITY COUNCIL,MURINGO PTY LTD,
32055661,Packaged Liquor Licence,TARWIN LOWER LICENSED SUPERMARKET,45 RIVER DRIVE,TARWIN LOWER,3956,45 RIVER DRIVE,TARWIN LOWER,3956,SOUTH GIPPSLAND SHIRE COUNCIL,FJ & L KEILY PTY LTD,
32055768,Packaged Liquor Licence,MYRTLEFORD CELLARS,63 STANDISH STREET,MYRTLEFORD,3737,63 STANDISH STREET,MYRTLEFORD,3737,ALPINE SHIRE COUNCIL,VALLI ONE PTY LTD,
32055865,Packaged Liquor Licence,INDENTED HEAD GENERAL STORE & POST OFFICE,313 THE ESPLANADE,INDENTED HEAD,3223,313 THE ESPLANADE THE ESPLANADE,INDENTED HEAD,3223,GREATER GEELONG CITY COUNCIL,THE LYNCH GROUP PTY LTD,
32055920,Packaged Liquor Licence,TASTERS WINE & FOODS,25 SERVICE STREET,BAIRNSDALE,3875,25 SERVICE STREET,BAIRNSDALE,3875,EAST GIPPSLAND SHIRE COUNCIL,KRISTINE MARIA HUNTER,
32055962,Packaged Liquor Licence,THE PRESS CLUB CELLARS,1/80 SMITH STREET,WARRAGUL,3820,1/80 SMITH STREET,WARRAGUL,3820,BAW BAW SHIRE COUNCIL,CELLARS ENTERPRISES PTY LTD,
32055988,Packaged Liquor Licence,MONACELLARS WINE AND SPIRITS,112-128 PRINCES DRIVE,MORWELL,3840,112-128 PRINCES DRIVE,MORWELL,3840,LATROBE CITY COUNCIL,BALLYMOSS PTY LTD,
32056065,Packaged Liquor Licence,HAMILTON FARM FOODS,119 THOMPSON STREET,HAMILTON,3300,119 THOMPSON STREET,HAMILTON,3300,SOUTHERN GRAMPIANS SHIRE COUNCIL,CAROLYNN SUZANNE COATE,
32056201,Packaged Liquor Licence,,2 BROOKE STREET,CAMPERDOWN,3260,2 BROOKE STREET,CAMPERDOWN,3260,CORANGAMITE SHIRE COUNCIL,HUA XU,
32056277,Packaged Liquor Licence,YALLOURN NORTH SUPERMARKET,42-44 NORTH ROAD,YALLOURN NORTH,3825,42-44 NORTH ROAD,YALLOURN NORTH,3838,LATROBE CITY COUNCIL,YALLOURN NORTH SUPERMARKET PTY LTD,
32056358,Packaged Liquor Licence,ALDI STORES,72 ELGIN STREET & 4 WATSON STREET,WODONGA,3690,LOCKED BAG 2001,SUNSHINE,3020,WODONGA CITY COUNCIL,ALDI STORES (A LIMITED PARTNERSHIP),
32056366,Packaged Liquor Licence,ALDI STORES,154-162 HIGH ST & 5-9 LOCKWOOD RD,KANGAROO FLAT,3555,LOCKED BAG 2001,SUNSHINE,3020,GREATER BENDIGO CITY COUNCIL,ALDI STORES (A LIMITED PARTNERSHIP),
32056382,Packaged Liquor Licence,,20 MACDONALD STREET,MURTOA,3390,20 MACDONALD STREET,MURTOA,3390,YARRIAMBIACK SHIRE COUNCIL,DHILLON AND SARON PTY LTD,
32056714,Packaged Liquor Licence,ROBIN AVENUE LIQUOR,62A ROBIN AVENUE,NORLANE,3214,62A ROBIN AVENUE,NORLANE,3214,GREATER GEELONG CITY COUNCIL,YEN LIQUOR PTY LTD,
32056756,Packaged Liquor Licence,NEWCOMB CELLARS,38 & 38A WATSON ROAD,NEWCOMB,3219,38 & 38A WATSON ROAD,NEWCOMB,3219,GREATER GEELONG CITY COUNCIL,JUE WANG,
32056811,Packaged Liquor Licence,KIMBOLTON (KIOSK) GENERAL STORE,EPPALOCK ROAD,STRATHFIELDSAYE,3551,C\- POST OFFICE,AXEDALE,3551,GREATER BENDIGO CITY COUNCIL,JULIE LORRAINE BONANNO,
32056837,Packaged Liquor Licence,VICTORIA LIQUOR & CONVENIENT,69 GHERINGHAP STREET,GEELONG,3220,69 GHERINGHAP STREET,GEELONG,3220,GREATER GEELONG CITY COUNCIL,D&T VICTORIA PTY LTD,
32056861,Packaged Liquor Licence,ALDI STORES,CNR MURRAY STREET & MCKENZIE STREET,WONTHAGGI,3995,LOCKED BAG 1300,DANDENONG SOUTH,3164,BASS COAST SHIRE COUNCIL,ALDI STORES (A LIMITED PARTNERSHIP),
32056950,Packaged Liquor Licence,S & M NAJDA,SHOP 2/222-226 ANAKIE ROAD,BELL PARK,3215,55 DARRIWILL STREET,BELL POST HILL,3215,GREATER GEELONG CITY COUNCIL,MERCEDES NAJDA,
32056968,Packaged Liquor Licence,LIQUORLAND,CNR ROBERTSON STREET & STATION ROAD,GISBORNE,3437,PO BOX 2000 STATION ROAD,GLEN IRIS,3146,MACEDON RANGES SHIRE COUNCIL,LIQUORLAND (AUSTRALIA) PTY LTD,
32057134,Packaged Liquor Licence,PORTARLINGTON IGA PLUS LIQUOR,72-74 NEWCOMBE STREET,PORTARLINGTON,3223,72-74 NEWCOMBE STREET,PORTARLINGTON,3223,GREATER GEELONG CITY COUNCIL,SPQR GOURMET GROCERIES PTY LTD,
32057176,Packaged Liquor Licence,SOVEREIGN LIQUOR,57 GRETA ROAD,WANGARATTA,3677,PO BOX 251,COROWA,2646,WANGARATTA RURAL CITY COUNCIL,THREE GABLES PTY LTD,
32057388,Packaged Liquor Licence,BWS - BEER- WINE- SPIRITS,95-101 MCLENNAN STREET,MOOROOPNA,3629,C/- KAY ATTARD PO BOX 8000,BAULKHAM HILLS NSW,2153,GREATER SHEPPARTON CITY COUNCIL,WOOLWORTHS LIMITED,
32057451,Packaged Liquor Licence,DARRIWILL FARM WARRNAMBOOL,101A LIEBIG STREET,WARRNAMBOOL,3280,101A LIEBIG STREET,WARRNAMBOOL,3280,WARRNAMBOOL CITY COUNCIL,LISA PITKETHLY PTY LTD,
32057516,Packaged Liquor Licence,ALDI STORES,428-452 WYNDHAM STREET,SHEPPARTON,3630,LOCKED BAG 2001,SUNSHINE,3020,GREATER SHEPPARTON CITY COUNCIL,ALDI STORES (A LIMITED PARTNERSHIP),
32057532,Packaged Liquor Licence,ALKIRA BOTTLE SHOP,41 ALKIRA AVENUE,NORLANE,3214,41 ALKIRA AVENUE,NORLANE,3214,GREATER GEELONG CITY COUNCIL,OLD GE & CO PTY LTD,
32057663,Packaged Liquor Licence,IGA MAIDEN GULLY,737 CALDER HIGHWAY,MAIDEN GULLY,3551,737 CALDER HIGHWAY,MAIDEN GULLY,3551,GREATER BENDIGO CITY COUNCIL,IGA MAIDEN GULLY PTY LTD,
32057702,Packaged Liquor Licence,PAYNESVILLE WINE BAR,SHOP 1 85 THE ESPLANADE,PAYNESVILLE,3880,SHOP 1 85 THE ESPLANADE,PAYNESVILLE,3880,EAST GIPPSLAND SHIRE COUNCIL,GEOFF SHEPPARD ENTERPRISES PTY LTD,
32057736,Packaged Liquor Licence,FIRST CHOICE LIQUOR SUPERSTORE,SHOP T953 173-199 PIONEER ROAD,GROVEDALE,3216,C/O LIQUORLAND PO BOX 2000,GLEN IRIS,3146,GREATER GEELONG CITY COUNCIL,LIQUORLAND (AUSTRALIA) PTY LTD,
32057760,Packaged Liquor Licence,BORDERLINE LIQUOR,SHOP 18- SOUTHSIDE TERRACE SHOPPING CENTRE,WODONGA,3690,67 MAIN STREET SHOPPING CENTRE,CHILTERN,3683,WODONGA CITY COUNCIL,PATLEO PTY LTD,
32057778,Packaged Liquor Licence,GUSTO QUEENSCLIFF,25 HESSE STREET,QUEENSCLIFF,3225,53 SEAWIND PLACE,OCEAN GROVE,3226,QUEENSCLIFFE BOROUGH COUNCIL,MANTACH ENTERPRISES PTY LTD,
32057833,Packaged Liquor Licence,MILDURA CELLARBRATIONS,CNR SEVENTH STREET & DEAKIN AVENUE,MILDURA,3500,PO BOX 11 DEAKIN AVENUE,MERBEIN,3505,MILDURA RURAL CITY COUNCIL,FISHERS SUPERMARKETS PTY LTD,
32057867,Packaged Liquor Licence,ALDI STORES,102-114 CRESWICK ROAD,BALLARAT,3350,LOCKED BAG 2001,SUNSHINE,3020,BALLARAT CITY COUNCIL,ALDI STORES (A LIMITED PARTNERSHIP),
32057930,Packaged Liquor Licence,PMK WARRNAMBOOL 2,159 B LAVA STREET,WARRNAMBOOL,3280,159 B LAVA STREET,WARRNAMBOOL,3280,WARRNAMBOOL CITY COUNCIL,GRAHAM ANDREW REINHEIMER,
32057948,Packaged Liquor Licence,ALDI STORES,90-120 NICHOLSON STREET,BAIRNSDALE,3875,LOCKED BAG 1300,DANDENONG SOUTH,3164,EAST GIPPSLAND SHIRE COUNCIL,ALDI STORES (A LIMITED PARTNERSHIP),
32057956,Packaged Liquor Licence,GLENGARRY CELLARS,21-23 MAIN STREET,GLENGARRY,3854,21-23 MAIN STREET,GLENGARRY,3854,WELLINGTON SHIRE COUNCIL,ISSECURE PTY LTD,
32058009,Packaged Liquor Licence,BWS - BEER- WINE- SPIRITS,CNR EASTWOOD & SHARWOOD STREETS,BALLARAT,3350,ATTENTION: KAY ATTARD PO BOX 8000,BAULKHAM HILLS NSW,2153,BALLARAT CITY COUNCIL,WOOLWORTHS LIMITED,
32058033,Packaged Liquor Licence,ALDI STORES,POST OFFICE PLACE CHURCH STREET,TRARALGON,3844,LOCKED BAG 1300 CHURCH STREET,DANDENONG SOUTH,3164,LATROBE CITY COUNCIL,ALDI STORES (A LIMITED PARTNERSHIP),
32058130,Packaged Liquor Licence,LIQUORLAND,SHOP 1 CORNER SYDNEY & CLARKE STREETS,KILMORE,3764,PO BOX 2000 CORNER SYDNEY & CLARKE STREETS,GLEN IRIS,3146,MITCHELL SHIRE COUNCIL,LIQUORLAND (AUSTRALIA) PTY LTD,
32058148,Packaged Liquor Licence,HIGH ST LIQUOR,235 HIGH STREET,KANGAROO FLAT,3555,PO BOX 6151 LANSELL PLAZA,KANGAROO FLAT,3555,GREATER BENDIGO CITY COUNCIL,HIGH ST LIQUOR PTY LTD,
32058164,Packaged Liquor Licence,MT BULLER LICENSED SUPERMARKET,349A ATHLETES WALK,MOUNT BULLER,3723,102 GRANT STREET,ALEXANDRA,3714,MANSFIELD SHIRE COUNCIL,FLINDERS BANNER PTY LTD,
32058198,Packaged Liquor Licence,BALLAN IGA & LIQUOR,135 INGLIS STREET,BALLAN,3342,135 INGLIS STREET,BALLAN,3342,MOORABOOL SHIRE COUNCIL,HUNTER HALL PTY LTD,
